x,rho,vx,P,E
6.43750000e-01,4.46377961e-01,8.41832566e-01,2.94123833e-01,5.99333719e-01
6.46250000e-01,4.39609928e-01,8.41835689e-01,2.94126964e-01,5.96941380e-01
6.48750000e-01,4.31833181e-01,8.41838968e-01,2.94130058e-01,5.94191572e-01
6.51250000e-01,4.23049787e-01,8.41842399e-01,2.94133110e-01,5.91085007e-01
6.53750000e-01,4.13299623e-01,8.41845979e-01,2.94136114e-01,5.87635795e-01
6.56250000e-01,4.02662349e-01,8.41849705e-01,2.94139065e-01,5.83872142e-01
6.58750000e-01,3.91256653e-01,8.41853574e-01,2.94141959e-01,5.79836085e-01
6.61250000e-01,3.79236628e-01,8.41857582e-01,2.94144791e-01,5.75582212e-01
6.63750000e-01,3.66785437e-01,8.41861726e-01,2.94147558e-01,5.71175412e-01
6.66250000e-01,3.54106701e-01,8.41866002e-01,2.94150259e-01,5.66687831e-01
6.68750000e-01,3.41414308e-01,8.41870409e-01,2.94152894e-01,5.62195256e-01
6.71250000e-01,3.28921507e-01,8.41874942e-01,2.94155463e-01,5.57773255e-01
6.73750000e-01,3.16830204e-01,8.41879600e-01,2.94157969e-01,5.53493381e-01
6.76250000e-01,3.05321351e-01,8.41884380e-01,2.94160417e-01,5.49419767e-01
6.78750000e-01,2.94547154e-01,8.41889281e-01,2.94162812e-01,5.45606364e-01
6.81250000e-01,2.84625631e-01,8.41894301e-01,2.94165159e-01,5.42095011e-01
6.83750000e-01,2.75637773e-01,8.41899439e-01,2.94167467e-01,5.38914430e-01
6.86250000e-01,2.67627286e-01,8.41904695e-01,2.94169741e-01,5.36080131e-01
6.88750000e-01,2.60602688e-01,8.41910068e-01,2.94171991e-01,5.33595154e-01
6.91250000e-01,2.54541293e-01,8.41915559e-01,2.94174224e-01,5.31451483e-01
6.93750000e-01,2.49394551e-01,8.41921169e-01,2.94176447e-01,5.29631935e-01
6.96250000e-01,2.45094143e-01,8.41926898e-01,2.94178669e-01,5.28112317e-01
6.98750000e-01,2.41558251e-01,8.41932747e-01,2.94180896e-01,5.26863655e-01
7.01250000e-01,2.38697531e-01,8.41938718e-01,2.94183134e-01,5.25854300e-01
7.03750000e-01,2.36420397e-01,8.41944814e-01,2.94185389e-01,5.25051811e-01
7.06250000e-01,2.34637392e-01,8.41951035e-01,2.94187667e-01,5.24424496e-01
7.08750000e-01,2.33264510e-01,8.41957385e-01,2.94189972e-01,5.23942595e-01
7.11250000e-01,2.32225484e-01,8.41963867e-01,2.94192308e-01,5.23579087e-01
7.13750000e-01,2.31453106e-01,8.41970484e-01,2.94194678e-01,5.23310161e-01
7.16250000e-01,2.30889738e-01,8.41977238e-01,2.94197086e-01,5.23115396e-01
7.18750000e-01,2.30487170e-01,8.41984134e-01,2.94199535e-01,5.22977713e-01
7.21250000e-01,2.30206023e-01,8.41991175e-01,2.94202027e-01,5.22883157e-01
7.23750000e-01,2.30014838e-01,8.41998367e-01,2.94204564e-01,5.22820585e-01
7.26250000e-01,2.29889022e-01,8.42005712e-01,2.94207149e-01,5.22781285e-01
7.28750000e-01,2.29809750e-01,8.42013215e-01,2.94209784e-01,5.22758589e-01
7.31250000e-01,2.29762905e-01,8.42020882e-01,2.94212471e-01,5.22747495e-01
7.33750000e-01,2.29738114e-01,8.42028717e-01,2.94215211e-01,5.22744333e-01
7.36250000e-01,2.29727915e-01,8.42036726e-01,2.94218008e-01,5.22746461e-01
7.38750000e-01,2.29727049e-01,8.42044915e-01,2.94220862e-01,5.22752019e-01
7.41250000e-01,2.29731893e-01,8.42053289e-01,2.94223776e-01,5.22759728e-01
7.43750000e-01,2.29740011e-01,8.42061854e-01,2.94226753e-01,5.22768727e-01
7.46250000e-01,2.29749810e-01,8.42070618e-01,2.94229794e-01,5.22778458e-01
7.48750000e-01,2.29760278e-01,8.42079586e-01,2.94232902e-01,5.22788566e-01
7.51250000e-01,2.29770803e-01,8.42088767e-01,2.94236079e-01,5.22798840e-01
7.53750000e-01,2.29781033e-01,8.42098167e-01,2.94239328e-01,5.22809159e-01
7.56250000e-01,2.29790785e-01,8.42107795e-01,2.94242652e-01,5.22819466e-01
7.58750000e-01,2.29799981e-01,8.42117659e-01,2.94246054e-01,5.22829738e-01
7.61250000e-01,2.29808609e-01,8.42127769e-01,2.94249536e-01,5.22839976e-01
7.63750000e-01,2.29816688e-01,8.42138133e-01,2.94253102e-01,5.22850196e-01
7.66250000e-01,2.29824259e-01,8.42148761e-01,2.94256755e-01,5.22860417e-01
7.68750000e-01,2.29831369e-01,8.42159665e-01,2.94260499e-01,5.22870665e-01
7.71250000e-01,2.29838067e-01,8.42170854e-01,2.94264338e-01,5.22880964e-01
